,username,post_url,caption,likes,comments,timestamp
39,___.gulmini.___,Cc_CSFyP5hm,"Through tears and fights,
Through smiles, I knew everything
Would be all right.
Through love and hate,
Through betrayal and debate,
For you I would always have faith.
Being your sister as well as your
Best friend, I knew
This friendship wouldn't end.
By your side I would always stand,
And you'll stand by mine too
Because that's what best friends do.
So no matter what happens with us
In life,
Through all of the wrongs
And all of the rights,
I'm here for you to be a best friend;
that's true,
'Cause I love you and that's what Best friends do.'

Ashmini🤞🏼♥️
19 years and still counting♾",145,5,2022-04-30 18:16:36
40,___.gulmini.___,Cc8ekKTvwwY,"Logging off from the day dancing to the beats and tunes. Any other day than today wouldn't have been a great day to acknowledge all the support and especially loads of love I have recieved from the dance family I have been blessed with. 
@_.dipikaa @nageshwari_temba_official you both have always been my favourites and shall always be. I couldn't have been half of what I am today in this amazing art field if you both wouldn't have dealt with my flaws. 
Looking forward to more such amazing memories and can't wait to get a chance to share a stage again. To the bestest of my memories with you of rhythms and beats and most importantly to our ghungroos♥️💫
Happy International Dance Day💃💫
#internationaldanceday",143,3,2022-04-29 18:26:01
41,___.gulmini.___,Ccrja7LpBPe,"Mumma made me write 'happy bday sunshine' from her accnt and now I m angry cuz she didn't post for me on 29th😖
Why r you always the fav kid?🤧

Happiest bdayy chonuuuu. To the key bunch scar, to thousands of fights, to hundreds of days i irritated uh but lastly to each seconds of all these years I knew I had my elder brother for me. Life has been not so amazing but decent 😛 with you. Now thats too much to write.. More to come when we get on call and disturb mom's anupama binge time. Have an amazing one and and plzzz come to India soon cuz I cant wait to have my gift from The Diagon Alley⚡

HAPPPYYYY BIRTHDAYYYY SONU BHAI!!♥️",159,6,2022-04-23 04:41:22
42,___.gulmini.___,CXu6-uSJyBV,"Nthng! Just bitxhing with the beach👻

P.C @_piyush_chinara",101,0,2021-12-21 05:27:58
43,___.gulmini.___,CXu647XpyWW,"Coco's 1st pawsome beach memory!!!🐾

P.C @_piyush_chinara",102,2,2021-12-21 05:27:11
44,___.gulmini.___,CXu6ovAJyF0,"I wish uh were here when the sun kissed the sea!!🥰♥️

P.C @_piyush_chinara",118,12,2021-12-21 05:24:58
45,___.gulmini.___,CXsTUmoJ-zw,🌊🐾♥️,136,18,2021-12-20 05:02:57
46,___.gulmini.___,CXsTSgQJ0dm,A pawsome beach mrng!🐾🐶,81,3,2021-12-20 05:02:40
47,___.gulmini.___,CXsTN3FJQzQ,Here's to a beach day with snoop🐾,103,7,2021-12-20 05:02:02
48,___.gulmini.___,CVDipkkpmOU,♥️,124,6,2021-10-15 16:05:14
49,___.gulmini.___,CVDilNlJGNL,Yun hin bas! 👻,76,3,2021-10-15 16:04:39
50,___.gulmini.___,CVDiCeWppFt,"Bas uske vaaste!🤞🏼
.
.
📸 @swetanshu_02",152,20,2021-10-15 15:59:54
51,___.gulmini.___,CTo4IdCg1KU,Just tryn to maintain the profile grid🤭❤,144,22,2021-09-10 11:02:04
52,___.gulmini.___,CTo4AvKA-TC,👀,142,10,2021-09-10 11:01:01
53,___.gulmini.___,CTo0Kmjp7AH,Isn't that bad maybe!!🌚,147,14,2021-09-10 10:27:25
54,___.gulmini.___,CSlWxecDhxy,"A humble tribute to the sacrifice of our freedom fighters for fulfilling the dreams of a free nation we are cherishing!!
HAPPY INDEPENDENCE DAY🇮🇳
.
.
.
@_.miss.__.pradhan_",80,22,2021-08-15 05:42:58
55,___.gulmini.___,CQLuMyPAky-,Some traditions never get old!❤,65,1,2021-06-16 13:43:07
56,___.gulmini.___,CPu62T6Aiqa,"HAPPY BIRTHDAY LOVE!!❤
.
.
.
.
(Baaki sab u have wp pe😬)",90,1,2021-06-05 09:15:40
57,___.gulmini.___,COagIGIgNd1,~(Spam3)✨,69,6,2021-05-03 14:25:58
58,___.gulmini.___,COagC8GAS2f,~(Spam2)✨,67,2,2021-05-03 14:25:16
59,___.gulmini.___,COaf9GDASWF,~(Spam1)✨,81,3,2021-05-03 14:24:28
60,___.gulmini.___,CAf1ehMgKeJ,"👻
Jab kisiko aap andar se tod do aur jawab mei wo bas ek muskaan dede, usse badi haar aapki Ho hin nahi sakti!! :)",186,11,2020-05-22 16:49:13
61,___.gulmini.___,CAf0l_ng_zR,👑,212,8,2020-05-22 16:41:30
62,___.gulmini.___,CAf0DYAgp9R,"👻
A healer to my heart is whom I would prefer over a treat to my eyes♡",188,25,2020-05-22 16:36:46
63,___.gulmini.___,B79B0H5AouA,Did u just think I post my pics to increase my followers.... oppsss... I m here to maintain my timeline... I cannot slid my sleeves down to get ur attention -),176,13,2020-01-30 18:18:02
64,___.gulmini.___,B7xle_ngd70,The way u treat is more appreciable than the way u greet!!,236,43,2020-01-26 07:38:50
65,___.gulmini.___,B6pa7QwA_9-,I say Yes to all the new adventures!!,167,2,2019-12-29 07:01:15
66,___.gulmini.___,B6paFMMgJ0U,:),124,6,2019-12-29 06:53:52
67,___.gulmini.___,B6n_BRXAWrv,If we stand together we don't know up-to what limit we ll stand straight....,159,0,2019-12-28 17:38:10
68,___.gulmini.___,B6n-vqGAW2c,PARASAILING doneee right!!!,177,12,2019-12-28 17:35:45
69,___.gulmini.___,B6nX7DZAawp,Ooopppsss!!! Sorry Pensah baby I m not gonna let u eat my hands😕,150,0,2019-12-28 11:56:32
70,___.gulmini.___,B6nXnlIAAy6,Thank you for a smooth treck PENSAH!!! 🙈❤,123,0,2019-12-28 11:53:52
71,___.gulmini.___,B6nXbFSAugu,Hey there PENSAH!!! 🙈❤🙈❤🙈❤,153,2,2019-12-28 11:52:10
72,___.gulmini.___,B6DcKEqgQgW,ʕ•ﻌ•ʔ,155,4,2019-12-14 13:00:52
73,___.gulmini.___,B6Db11NgqSG,"👻
""A dancer can also be a bad poser in real life""",159,8,2019-12-14 12:58:06
74,___.gulmini.___,B6DbXKfgbcw,"ʕ•ﻌ•ʔ
People asked her to follow whatever her heart says!!! But she got confused to which piece of it she had to refer-to....",132,2,2019-12-14 12:53:55
75,___.gulmini.___,BxWI2MRA3tf,"♡~♡
I found my happiness in yours now that u arent near all i have is a bottle of beer and all those moments spent together to cheers.",170,6,2019-05-12 02:35:09
76,___.gulmini.___,BxWIhkxglS8,~~♡~~,183,3,2019-05-12 02:32:20
77,___.gulmini.___,BxWIWfkgoEm,Throwback to the days when my bitter taste bud of life was dormant.,162,0,2019-05-12 02:30:50
78,___.gulmini.___,BwoPL9xgDHs,Legend 🙌,168,5,2019-04-24 06:45:29
79,___.gulmini.___,BwoNIUugrxr,Happy B-Day❤,180,4,2019-04-24 06:27:31
80,___.gulmini.___,BwoNC-Wgl-6,,137,0,2019-04-24 06:26:47
81,___.gulmini.___,BwPPPYFgbAX,"👑
I take full pride to call myself a classical dancer snubbing all the words that demoralises one.",157,18,2019-04-14 13:44:57
82,___.gulmini.___,BwPO0CDAZvm,"👑
Entreating someone never reduces our eminancy what matters is the condition that forced us to think of to entreat someone.",151,3,2019-04-14 13:41:13
83,___.gulmini.___,BwPOLxlABZ7,"👑
I may not be there yet but the count of stairs is less than it was yesterday.",149,9,2019-04-14 13:35:43
84,_game_o_f_thrones_,CrIvLZbpObZ,THIS SCENE ❤️🔥🙆,158,0,2023-04-17 12:01:56
85,_game_o_f_thrones_,CrItPdKvihX,The QUEEN 👑,432,2,2023-04-17 11:44:50
86,_game_o_f_thrones_,CoH1g98M_zy,"My regin has just began 🔥❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",483,1,2023-02-01 14:04:14
87,_game_o_f_thrones_,Cn4lunoBGW7,"Mother of Dragon 🐲🔥❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",567,0,2023-01-26 15:57:39
88,_game_o_f_thrones_,Cn14rqauzUU,"Mother of dragon 🐲🔥❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",93,0,2023-01-25 14:47:11
89,_game_o_f_thrones_,CnzSM-UvyXe,"🔥🐲
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",309,0,2023-01-24 14:30:31
90,_game_o_f_thrones_,CnwzjfPhZAu,"🔥☠️🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",163,1,2023-01-23 15:25:15
91,_game_o_f_thrones_,ChsaOHoBH7R,🐲🔥👑🥀,108,0,2022-08-25 19:17:11
92,_game_o_f_thrones_,Cfl3sqFL127,☠️🔥☠️,92,0,2022-07-04 13:17:17
93,_game_o_f_thrones_,Cfdbu7HtlD6,🔥☠️🔥,252,1,2022-07-01 06:39:13
94,_game_o_f_thrones_,CeTuMwXBnGC,"#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",114,1,2022-06-02 15:36:34
95,_game_o_f_thrones_,CeBubQxhSIk,"#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",68,2,2022-05-26 15:52:13
96,_game_o_f_thrones_,Cd0305cJ8HV,"#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",115,0,2022-05-21 16:04:14
97,_game_o_f_thrones_,CdvixFjrKGb,"😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",85,2,2022-05-19 14:24:00
98,_game_o_f_thrones_,CdqcOWZNabS,"😔❤️💔
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",130,0,2022-05-17 14:52:01
99,_game_o_f_thrones_,CdizaOhLfYf,"☠️💀
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",67,0,2022-05-14 15:39:18
100,_game_o_f_thrones_,CdgLHC_LmH7,"QUEEN 👑❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",232,2,2022-05-13 15:08:41
101,_game_o_f_thrones_,Cddlj5yrE_J,"starks ❤️😍❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",59,0,2022-05-12 15:02:05
102,_game_o_f_thrones_,Cda-2h8p_-V,"#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",116,0,2022-05-11 14:45:22
103,_game_o_f_thrones_,CdBLjH7PVTF,"I am Daenerys Stormborn, of House Targaryen, of the blood of Old Valyria🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",220,0,2022-05-01 14:19:44
104,_game_o_f_thrones_,Cc-pf06L0d9,"#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",79,1,2022-04-30 14:40:02
105,_game_o_f_thrones_,Cc8Af7rM5Og,"Burn them all 🔥🐲
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",163,0,2022-04-29 14:03:46
106,_game_o_f_thrones_,Cc5gpA8MC91,"Sansa stark ⚔️👑❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",116,1,2022-04-28 14:48:43
107,_game_o_f_thrones_,Ccx5tNTpgUG,"#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",131,2,2022-04-25 15:51:32
108,_game_o_f_thrones_,CcssMdErgkO,"❤️⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",143,0,2022-04-23 15:17:16
109,_game_o_f_thrones_,CckzHdxAOX_,"#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",109,2,2022-04-20 13:44:15
110,_game_o_f_thrones_,CcftyFsrP2-,"stark sisters ❤️⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",112,1,2022-04-18 14:21:01
111,_game_o_f_thrones_,CcajxL4LBLx,"⚔️👑❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",151,0,2022-04-16 14:17:19
112,_game_o_f_thrones_,CcVcNM7sWl0,"#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",152,0,2022-04-14 14:35:02
113,_game_o_f_thrones_,CcQUVWwMN4t,"😎😉
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",149,1,2022-04-12 14:50:02
114,_game_o_f_thrones_,CcNyxpSsOhw,"☠️⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",141,0,2022-04-11 15:18:19
115,_game_o_f_thrones_,CcF3Fd-L0WR,"#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",134,1,2022-04-08 13:22:03
116,_game_o_f_thrones_,Cb-OomQsIPM,"🤏⚔️👑
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",187,1,2022-04-05 14:13:54
117,_game_o_f_thrones_,Cb7v4gwrsLc,"😪😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",150,1,2022-04-04 15:06:43
118,_game_o_f_thrones_,Cb5JQErLoiU,"😂😂☠️😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",124,0,2022-04-03 14:50:40
119,_game_o_f_thrones_,CbxaSXAACIy,"one of the greatest series of all time ❤️👑⚔️🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",234,3,2022-03-31 14:46:05
120,_game_o_f_thrones_,CbxZ602rp9d,"Finally, the date has announced. ❤️🐲🐲🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",89,0,2022-03-31 14:42:23
121,_game_o_f_thrones_,CbuzNS8rrPY,"❤️😢
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",132,0,2022-03-30 14:25:38
122,_game_o_f_thrones_,CbsTDQbvAPI,"A good World ❤️🌍⚔️👑
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",109,1,2022-03-29 15:06:49
123,_game_o_f_thrones_,CbplUsYMTz1,"❤️🥵🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",169,1,2022-03-28 13:48:34
124,_game_o_f_thrones_,CbfVhTjrojC,"which place is your favourite 👑⚔️❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",158,6,2022-03-24 14:17:37
125,_game_o_f_thrones_,CbczrZXPj04,"Cast reaction 😂❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",174,3,2022-03-23 14:44:24
126,_game_o_f_thrones_,CbXqNwfLpQ3,"❤️🔥⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",156,0,2022-03-21 14:44:31
127,_game_o_f_thrones_,CbU6la0M01D,"Not all of them ❤️⚔️🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",123,0,2022-03-20 13:10:32
128,_game_o_f_thrones_,CbNWbSWJ5nJ,"🌝🌝
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",156,2,2022-03-17 14:39:12
129,_game_o_f_thrones_,CbIKwDdsF5P,"☠️😢
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",140,1,2022-03-15 14:20:59
130,_game_o_f_thrones_,CbFpVsVLqJa,"your favourite battle 🏹⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",189,3,2022-03-14 14:50:32
131,_game_o_f_thrones_,CbAZcLGr4oD,"😂😂😖
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",82,2,2022-03-12 13:55:33
132,_game_o_f_thrones_,Ca7OuNULOFP,"☠️☠️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",185,0,2022-03-10 13:45:33
133,_game_o_f_thrones_,Ca2C8v8BmNw,"😍🥵
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",172,0,2022-03-08 13:26:29
134,_game_o_f_thrones_,Cazm0v3L6wt,"❤️😻
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",288,1,2022-03-07 14:42:14
135,_game_o_f_thrones_,CaxC13rhR4i,"☠️☠️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",113,0,2022-03-06 14:49:20
136,_game_o_f_thrones_,CauabEohuPW,"☠️👑☠️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",229,1,2022-03-05 14:18:06
137,_game_o_f_thrones_,CarrVhCDSuD,"Jon snow ❄️👑
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",120,0,2022-03-04 12:48:00
138,_game_o_f_thrones_,CamqF0XBHMd,"😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",140,0,2022-03-02 14:00:39
139,_game_o_f_thrones_,CakG2MzunxC,"♥️😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",173,1,2022-03-01 14:15:12
140,_game_o_f_thrones_,CahjEvXBz54,"♥️👑♥️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",269,2,2022-02-28 14:24:02
